CH1,CH2
429,73
291,110
138,41
92,13
48,56
61,58
109,25
267,21
245,59
336,29
374,66
220,97
89,30
62,22
53,35
86,49
140,27
295,46
263,61
475,33
386,77
200,61
110,46
55,13
32,62
72,36
147,15
282,52
254,45
439,53
341,94
148,54
72,47
58,49
53,16
87,31
215,19
274,41
271,31
457,35
340,68
151,49
104,59
62,57
57,60
78,25
259,18
249,21
286,63
386,60
248,81
91,47
71,36
33,45
59,41
146,38
289,20
253,31
421,39
388,50
238,58
139,39
87,37
55,14
73,48
133,19
290,16
257,15
466,22
364,95
158,92
105,41
69,46
55,54
104,21
184,29
292,41
266,29
449,45
350,106
159,63
105,62
55,19
34,54
78,22
246,25
269,67
261,19
402,108
260,146
111,55
80,30
55,25
58,45
138,25
275,24
253,73
355,16
402,117
258,125
137,63
86,42
59,35
70,40
109,17
279,48
253,78
440,61
371,145
191,142
110,72
68,61
35,33
81,28
154,19
274,74
250,61
462,81
374,144
179,104
92,40
72,25
48,54
79,26
213,22
266,90
259,49
430,127
321,197
113,107
81,56
48,42
28,37
104,28
260,28
256,85
289,17
423,150
264,162
140,67
80,45
44,44
52,19
99,12
271,47
247,91
388,48
360,164
213,163
98,68
48,32
52,36
39,40
117,23
289,90
255,94
462,96
396,174
196,132
120,44
81,44
44,46
84,31
164,15
294,118
254,121
436,191
313,205
153,118
76,56
61,34
68,39
44,25
232,37
262,125
267,51
417,189
304,189
144,87
100,35
30,33
41,54
108,41
259,79
284,120
328,50
368,199
217,204
127,84
53,49
55,44
70,40
89,58
301,109
264,136
461,138
384,204
188,163
106,75
62,45
35,50
74,40
136,20
278,135
279,145
442,195
346,256
150,169
119,58
46,39
61,38
92,35
191,41
281,150
268,106
442,199
284,234
147,114
108,53
44,37
64,57
80,40
241,72
256,162
320,69
387,250
245,235
94,92
82,53
53,22
68,36
122,57
277,111
256,149
405,102
402,215
234,191
132,86
74,27
49,50
91,62
129,28
284,128
259,154
496,191
360,257
157,181
86,73
79,65
56,44
97,31
172,50
230,164
258,146
452,214
352,251
116,142
91,58
63,41
51,30
112,28
213,69
268,180
263,114
458,264
265,258
103,120
73,80
34,45
61,39
128,53
274,105
210,172
345,85
412,231
250,218
97,101
88,47
50,46
62,55
143,31
274,142
256,163
452,171
403,271
187,201
101,97
52,62
24,43
87,33
140,33
285,160
210,141
462,187
378,251
171,161
58,57
76,38
53,61
77,51
241,53
273,168
266,130
423,252
341,269
107,142
81,79
53,49
33,38
102,39
262,79
265,163
286,68
415,250
270,234
122,96
52,60
38,40
53,40
97,39
305,126
237,177
378,145
355,263
237,223
93,84
66,46
43,18
42,47
118,45
286,153
253,161
434,196
390,254
209,188
121,67
50,39
52,47
82,50
171,31
278,186
254,172
434,255
320,284
163,147
81,71
26,24
67,42
47,58
220,56
264,172
266,99
404,257
311,253
141,107
104,46
57,39
53,48
95,51
270,102
289,148
318,89
370,247
223,239
124,97
38,52
50,44
85,51
87,72
296,144
256,173
443,188
368,250
198,190
127,89
79,24
39,24
71,50
141,30
274,170
284,176
441,230
346,282
154,176
121,41
46,53
57,8
93,41
186,61
271,179
255,137
446,246
304,265
149,134
96,63
36,27
60,26
76,44
241,89
255,185
315,97
384,285
246,252
94,113
91,36
50,38
79,52
127,55
246,133
261,177
401,142
382,260
197,218
129,88
73,52
42,30
81,37
114,44
286,166
262,183
496,216
363,301
162,203
90,82
85,32
48,47
106,47
175,63
242,195
261,164
453,245
352,292
120,176
94,61
73,43
59,60
113,10
216,85
265,196
262,142
454,291
265,283
92,148
78,71
44,25
69,45
120,62
273,120
215,197
333,109
401,255
256,232
114,107
87,46
56,45
69,40
130,9
285,148
266,191
458,199
373,281
192,219
110,95
68,56
37,25
80,35
144,53
287,186
234,175
476,223
369,268
177,157
115,67
85,40
53,44
87,58
196,74
276,194
258,161
423,298
326,260
112,155
84,78
45,40
43,42
92,41
262,93
260,175
240,116
417,267
280,255
146,123
73,54
54,22
63,37
112,56
290,93
235,186
368,157
367,284
234,236
114,93
53,54
40,33
77,45
121,55
283,159
255,176
484,227
383,288
191,195
120,84
74,63
43,24
83,49
170,26
305,151
238,191
431,273
321,299
149,166
93,77
54,62
59,54
110,36
208,70
262,179
262,107
452,270
306,265
135,115
90,47
47,23
54,50
102,47
259,94
284,164
309,105
377,266
231,247
99,64
47,58
53,48
78,56
124,55
280,148
247,186
437,191
376,299
200,201
129,96
76,52
48,27
73,52
139,27
277,176
267,149
445,248
340,290
157,177
90,51
53,28
61,43
96,47
175,91
280,176
265,145
451,249
327,271
158,138
102,44
52,38
68,63
79,38
256,89
257,187
276,73
390,282
249,251
87,99
71,35
42,42
56,48
132,69
265,165
253,175
387,132
385,254
275,221
125,98
66,48
51,43
68,35
121,37
274,161
253,185
455,208
359,296
161,204
88,73
67,28
56,46
96,38
173,47
280,198
272,163
459,241
